evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note
NCT:NCT06815926,ClinicalTrials.gov,NCT06815926,Clinical Trial to Evaluate the Effect of a Probiotic Product on Weight,lipid,Clinical Trial to Evaluate the Effect of a Probiotic Product on Weight  Probiotic; Placebo Changes in body weight between baseline and 6- and 12-weeks; Changes in body mass index (BMI) baseline and 6- and 12-weeks Changes in waist/hip circumference ratio between baseline and 6- and 12-weeks; Changes in body composition between baseline and 12-weeks; Changes in blood pressure between baseline and 6- and 12-weeks; Changes in gut microbiota composition between baseline and 12-weeks; Changes in the,,,,,,,,106,detail_hint,auto_prefill,pending,
NCT:NCT06815926,ClinicalTrials.gov,NCT06815926,Clinical Trial to Evaluate the Effect of a Probiotic Product on Weight,microbiome,Clinical Trial to Evaluate the Effect of a Probiotic Product on Weight  Probiotic; Placebo Changes in body weight between baseline and 6- and 12-weeks; Changes in body mass index (BMI) baseline and 6- and 12-weeks Changes in waist/hip circumference ratio between baseline and 6- and 12-weeks; Changes in body composition between baseline and 12-weeks; Changes in blood pressure between baseline and 6- and 12-weeks; Changes in gut microbiota composition between baseline and 12-weeks; Changes in the,,,,,,,,106,detail_hint,auto_prefill,pending,
NCT:NCT06901739,ClinicalTrials.gov,NCT06901739,Therapeutic Potential of a Synbiotic to Improve Mental Health in Subjects With Obesity.,body_fat,Evaluate significant changes in body fat mass percentage after the synbiotic intake.; Assess significant changes in high-sensitivity C-reactive protein (hs-CRP) as an inflammatory parameter after the synbiotic intake; Evaluate significant changes in C3 protein as an inflammatory parameter after the synbiotic intake.; Assess significant changes in plasmatic homocysteine as an inflammatory parameter after the synbiotic intake.; Evaluate significant changes in interleukin 1-beta (IL-1B) levels as a,,,,,,,,120,detail_hint,auto_prefill,pending,
NCT:NCT06901739,ClinicalTrials.gov,NCT06901739,Therapeutic Potential of a Synbiotic to Improve Mental Health in Subjects With Obesity.,microbiome,Synbiotic; Placebo Analyze the changes in the diversity of the intestinal microbiota after the symbiotic intake.; Evaluate the differences in the diversity of the intestinal microbiota depending on whether participants have received the synbiotic or the placebo supplement.; Identify and assess the differences in metabolic pathways of gut microbiota after the synbiotic intake.; Assess if there is a significant improvement in psychological parameters of anxiety and depression after the synbiotic i,,,,,,,,120,detail_hint,auto_prefill,pending,
PMID:40951500,PubMed,40951500,Probiotic,weight,"Primary outcomes included changes in body mass index (BMI), body weight, waist and hip circumferences, visceral and subcutaneous fat areas, and total body fat content.",p<0.00001; p=0.0003; p=0.005; p=0.004,,,,,,,058 individuals,detail_hint,auto_prefill,pending,
PMID:40951500,PubMed,40951500,Probiotic,BMI,"Primary outcomes included changes in body mass index (BMI), body weight, waist and hip circumferences, visceral and subcutaneous fat areas, and total body fat content.",p<0.00001; p=0.0003; p=0.005; p=0.004,,,,,,,058 individuals,detail_hint,auto_prefill,pending,
PMID:40951500,PubMed,40951500,Probiotic,waist,"Primary outcomes included changes in body mass index (BMI), body weight, waist and hip circumferences, visceral and subcutaneous fat areas, and total body fat content.",p<0.00001; p=0.0003; p=0.005; p=0.004,,,,,,,058 individuals,detail_hint,auto_prefill,pending,
PMID:40951500,PubMed,40951500,Probiotic,body_fat,"Primary outcomes included changes in body mass index (BMI), body weight, waist and hip circumferences, visceral and subcutaneous fat areas, and total body fat content.",p<0.00001; p=0.0003; p=0.005; p=0.004,,,,,,,058 individuals,detail_hint,auto_prefill,pending,
PMID:40647296,PubMed,40647296,Impact of Probiotic/Synbiotic Supplementation on Post-Bariatric Surgery Anthropometric and Cardiometabolic Outcomes: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials.,weight,"Bariatric surgery improves weight and metabolic health in individuals with severe obesity; however, challenges like gut dysbiosis and nutrient deficiencies persist postoperatively.",,,,,,,,809 patients,detail_hint,auto_prefill,pending,
PMID:40647296,PubMed,40647296,Impact of Probiotic/Synbiotic Supplementation on Post-Bariatric Surgery Anthropometric and Cardiometabolic Outcomes: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials.,BMI,"Probiotic use significantly reduced BMI (MD = 0.67, 95% CI: 0.33 to 1.00), HbA1c (MD = -0.19%, 95% CI: -0.36 to -0.01), triglycerides (MD = -16.56 mg/dL), and AST levels (MD = -3.68 U/L), while increasing ALP (MD = 8.12 U/L) and vitamin D (MD = 13.68 pg/mL).",,,,,,,,809 patients,detail_hint,auto_prefill,pending,
PMID:40647296,PubMed,40647296,Impact of Probiotic/Synbiotic Supplementation on Post-Bariatric Surgery Anthropometric and Cardiometabolic Outcomes: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials.,glucose,"Probiotic use significantly reduced BMI (MD = 0.67, 95% CI: 0.33 to 1.00), HbA1c (MD = -0.19%, 95% CI: -0.36 to -0.01), triglycerides (MD = -16.56 mg/dL), and AST levels (MD = -3.68 U/L), while increasing ALP (MD = 8.12 U/L) and vitamin D (MD = 13.68 pg/mL).",,,,,,,,809 patients,detail_hint,auto_prefill,pending,
PMID:40647296,PubMed,40647296,Impact of Probiotic/Synbiotic Supplementation on Post-Bariatric Surgery Anthropometric and Cardiometabolic Outcomes: An Updated Systematic Review and Meta-Analysis of Randomized Controlled Trials.,lipid,"Probiotic use significantly reduced BMI (MD = 0.67, 95% CI: 0.33 to 1.00), HbA1c (MD = -0.19%, 95% CI: -0.36 to -0.01), triglycerides (MD = -16.56 mg/dL), and AST levels (MD = -3.68 U/L), while increasing ALP (MD = 8.12 U/L) and vitamin D (MD = 13.68 pg/mL).",,,,,,,,809 patients,detail_hint,auto_prefill,pending,
PMID:39940263,PubMed,39940263,Changes in Hormonal Profile and Body Mass Index in Women with Polycystic Ovary Syndrome After Probiotic Intake: A 12-Week Placebo-Controlled and Randomized Clinical Study.,weight,Probiotic therapy is also effective in reducing BMI in overweight women with PCOS.,,,,,,,,,detail_hint,auto_prefill,pending,
PMID:39940263,PubMed,39940263,Changes in Hormonal Profile and Body Mass Index in Women with Polycystic Ovary Syndrome After Probiotic Intake: A 12-Week Placebo-Controlled and Randomized Clinical Study.,BMI,"The beneficial effect of probiotics on the improvement of carbohydrate and lipid metabolism, as well as body mass index (BMI), has been demonstrated in various patient groups.",,,,,,,,,detail_hint,auto_prefill,pending,
PMID:39940263,PubMed,39940263,Changes in Hormonal Profile and Body Mass Index in Women with Polycystic Ovary Syndrome After Probiotic Intake: A 12-Week Placebo-Controlled and Randomized Clinical Study.,lipid,"The beneficial effect of probiotics on the improvement of carbohydrate and lipid metabolism, as well as body mass index (BMI), has been demonstrated in various patient groups.",,,,,,,,,detail_hint,auto_prefill,pending,
NCT:NCT06192693,ClinicalTrials.gov,NCT06192693,Fecal Microbiota Transfer to Improve Diabetes Control Post-bariatric Surgery,glucose,Fecal Microbiota Transfer to Improve Diabetes Control Post-bariatric Surgery  Capsulized fecal microbiota transfer containing the healthy feces + stool dilution solution; Capsulized placebo transfer containing dilution solution Hba1c change from baseline to 6 months post randomization Evolution of Hba1c from baseline to 2 years post-randomization; Evolution of C-peptide from baseline to 2 years post-randomization; Evolution of insulin secretion from baseline to 24 weeks using the HOMA-B calculat,,,,,,,,54,detail_hint,auto_prefill,pending,
NCT:NCT06192693,ClinicalTrials.gov,NCT06192693,Fecal Microbiota Transfer to Improve Diabetes Control Post-bariatric Surgery,microbiome,Fecal Microbiota Transfer to Improve Diabetes Control Post-bariatric Surgery  Capsulized fecal microbiota transfer containing the healthy feces + stool dilution solution; Capsulized placebo transfer containing dilution solution Hba1c change from baseline to 6 months post randomization Evolution of Hba1c from baseline to 2 years post-randomization; Evolution of C-peptide from baseline to 2 years post-randomization; Evolution of insulin secretion from baseline to 24 weeks using the HOMA-B calculat,,,,,,,,54,detail_hint,auto_prefill,pending,
