evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note
PMID:32759229,PMID,32759229,Effects of synbiotic supplementation on the components of metabolic syndrome in military personnel: a double-blind randomised controlled trial.,BMI,The results of the study showed that the synbiotic supplementation had a large significant adjusted effect on the BMI (Cohen's d=0.82 (95% CI 0.29 to 1.34)).,,,,,,,,,abstract_auto_draft,,pending,variance signals: CI
PMID:32759229,PMID,32759229,Effects of synbiotic supplementation on the components of metabolic syndrome in military personnel: a double-blind randomised controlled trial.,lipid,It also had a medium significant adjusted effect on the FBG (Cohen's d=0.52 (95% CI 0.004 to 1.03)) as well as triglyceride (Cohen's d=0.65 (95% CI 0.13 to 1.17)).;,,,,,,,,,abstract_auto_draft,,pending,variance signals: CI
PMID:34115318,PMID,34115318,"The Effects of Limosilactobacillus reuteri LR-99 Supplementation on Body Mass Index, Social Communication, Fine Motor Function, and Gut Microbiome Composition in Individuals with Prader-Willi Syndrome",BMI,We found a significant reduction in BMI for the probiotic group at both 6 weeks and 12 weeks relative to the baseline (P < 0.05).,P < 0.05,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:40965226,PMID,40965226,"Effects of a Probiotic Formulation Based on SF68, Phytosterols, and 6S-5-Methyltetrahydrofolic Acid on Body Composition, Biochemical Parameters, Gut Microbiota, and Gastrointestinal and General Sympto",body_fat,"While both groups showed significant (p < 0.05) improvements, the probiotic group showed greater reductions in waist circumference (-1.8 cm), fat mass (-1.8 kg;",p < 0.05,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:40965226,PMID,40965226,"Effects of a Probiotic Formulation Based on SF68, Phytosterols, and 6S-5-Methyltetrahydrofolic Acid on Body Composition, Biochemical Parameters, Gut Microbiota, and Gastrointestinal and General Sympto",waist,"While both groups showed significant (p < 0.05) improvements, the probiotic group showed greater reductions in waist circumference (-1.8 cm), fat mass (-1.8 kg;",p < 0.05,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:41725786,EUROPEPMC,41725786,A Probiotic Nutritional Supplement Improves Glycemic Control and Biomarkers of Metabolic Syndrome in Patients With Type 2 Diabetes Mellitus.,BMI,"A total of 40 Patients with type 2 diabetes (31 male, 9 female, age:65.5 ± 8.0 years, BMI: 33.6 ± 5.5 kg/m², HbA1c: 7.2 ± 0.9%) were included into the study.",,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:41725786,EUROPEPMC,41725786,A Probiotic Nutritional Supplement Improves Glycemic Control and Biomarkers of Metabolic Syndrome in Patients With Type 2 Diabetes Mellitus.,glucose,"At endpoint, there were significant improvements versus baseline with BeaT-2, but not with placebo for biomarkers of glycemic control (BeaT-2 vs Placebo, HbA1c: -0.3% vs 0.1%, fasting glucose: -14% vs +8%, both P < .05), insulin resistance (insulin: -17% vs +14%, HOMA-IR: -26% vs +21%, both P < .05), ß-cell dysfunction (intact proinsulin: -40% vs -2%, P < .05) and chronic systemic inflammation (ad",P < .05,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:21505361,PMID,21505361,Effects of Lactobacillus rhamnosus strain GG in pediatric obesity-related liver disease.,BMI,Multivariate analysis after probiotic treatment revealed a significant decrease in alanine aminotransferase (average variation vs placebo P = 0.03) and in antipeptidoglycan-polysaccharide antibodies (average variation vs placebo P = 0.03) irrespective of changes in BMI z score and visceral fat.,P = 0.03,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
PMID:21505361,PMID,21505361,Effects of Lactobacillus rhamnosus strain GG in pediatric obesity-related liver disease.,body_fat,Multivariate analysis after probiotic treatment revealed a significant decrease in alanine aminotransferase (average variation vs placebo P = 0.03) and in antipeptidoglycan-polysaccharide antibodies (average variation vs placebo P = 0.03) irrespective of changes in BMI z score and visceral fat.,P = 0.03,,,,,,,,abstract_auto_draft,,pending,"variance signals: SD, p"
EUROPEPMC:42116047,EUROPEPMC,42116047,"Probiotic Bifidobacterium bifidum BGN4 supplementation modulates gut microbiome composition and reduces circulating zonulin, TNFα, and insulin in adults with excess adiposity: a randomized, double-bli",glucose,"In contrast, significant improvements were observed in serum zonulin (between-group differences: -1.61 ± 2.69 ng/mL), TNFα (between-group differences: -0.17 ± 0.26 pg/mL), and fasting insulin (between-group differences: -3.52 ± 10.25 μIU/mL).",,,,,,,,,abstract_auto_draft,,pending,variance signals: SD
