evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:41812148,literature,PubMed,41812148,https://pubmed.ncbi.nlm.nih.gov/41812148/,10.1093/nutrit/nuaf255,41812148,"Effects of Polyphenols on Gut Health and Inflammation in Overweight and Obese Populations: A Systematic Review and Meta-analysis of Dose, Duration, and Food Matrix.",2026,Nutrition reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41800297,literature,PubMed,41800297,https://pubmed.ncbi.nlm.nih.gov/41800297/,10.2147/DDDT.S595588,41800297,Gut-Derived Hippuric Acid Alleviates Hepatic Lipid Metabolism via UGDH/FOXK1/CD36 Axis in Obese Mice.,2026,"Drug design, development and therapy",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41791485,literature,PubMed,41791485,https://pubmed.ncbi.nlm.nih.gov/41791485/,10.1016/j.lfs.2026.124310,41791485,Targeting gut-microbiota-dependent choline metabolite trimethylamine N-oxide ameliorates bone health in ovariectomized mice.,2026,Life sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41767236,literature,PubMed,41767236,https://pubmed.ncbi.nlm.nih.gov/41767236/,10.1155/jnme/9988966,41767236,Gut Microbiota Alterations in Hypothyroidism: A Pilot Study Revealing Increased Abundance of Specific Bacterial Genera.,2026,Journal of nutrition and metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41751341,literature,PubMed,41751341,https://pubmed.ncbi.nlm.nih.gov/41751341/,10.3390/biomedicines14020442,41751341,Strain-Dependent Effects of Dietary Cholic Acid on Liver Fibrogenesis and Gut Microbiota in TSNO and TSOD Mice.,2026,Biomedicines,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41738389,literature,PubMed,41738389,https://pubmed.ncbi.nlm.nih.gov/41738389/,10.1039/d5fo04941e,41738389,"Theaflavins ameliorate obesity through enhanced antioxidant capacity, a suppressed hepatic BCAA degradation pathway, and gut microbiota modulation.",2026,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41697114,literature,PubMed,41697114,https://pubmed.ncbi.nlm.nih.gov/41697114/,10.23736/S2724-6507.25.04483-5,41697114,Gut microbiota and metabolic syndrome in postmenopausal women: a narrative review of mechanisms and dietary recommendations.,2026,Minerva endocrinology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41683253,literature,PubMed,41683253,https://pubmed.ncbi.nlm.nih.gov/41683253/,10.3390/nu18030431,41683253,Proanthocyanidins Inhibit Neuroinflammation in High-Fat-Induced Obese Mice by Modulating Intestinal Flora and Their Metabolites.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41660421,literature,PubMed,41660421,https://pubmed.ncbi.nlm.nih.gov/41660421/,10.3389/fnut.2026.1710739,41660421,Unveiling the pathways of Xuanbai Chengqi Decoction in obese asthma: from immune modulation to microbial restoration.,2026,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41657529,literature,PubMed,41657529,https://pubmed.ncbi.nlm.nih.gov/41657529/,10.1002/fsn3.71497,41657529,Association of Anti-Inflammatory Dietary Adherence With Biomarkers and Gut Microbiota Related to Colorectal Cancer Risk: A Retrospective Study.,2026,Food science & nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41654113,literature,PubMed,41654113,https://pubmed.ncbi.nlm.nih.gov/41654113/,10.1016/j.cireng.2026.800297,41654113,Impact of bariatric surgery on the gut microbiota and metabolomic profile of the enterohepatic axis in an experimental model of obesity.,2026,Cirugia espanola,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41599902,literature,PubMed,41599902,https://pubmed.ncbi.nlm.nih.gov/41599902/,10.3390/nu18020290,41599902,Personalized Nutrition Through the Gut Microbiome in Metabolic Syndrome and Related Comorbidities.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41599794,literature,PubMed,41599794,https://pubmed.ncbi.nlm.nih.gov/41599794/,10.3390/nu18020181,41599794,Effects of Mixed Fruits and Berries on Ameliorating Gut Microbiota and Hepatic Alterations Induced by Cafeteria Diet.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41598253,literature,PubMed,41598253,https://pubmed.ncbi.nlm.nih.gov/41598253/,10.3390/life16010098,41598253,"Diet, Physical Exercise, and Gut Microbiota Modulation in Metabolic Syndrome: A Narrative Review.",2026,"Life (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41586244,literature,PubMed,41586244,https://pubmed.ncbi.nlm.nih.gov/41586244/,10.3389/fnut.2025.1714444,41586244,"The effects of a very low-energy ketogenic therapy on body composition, gut microbiota and metabolites in overweight subjects.",2025,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41580820,literature,PubMed,41580820,https://pubmed.ncbi.nlm.nih.gov/41580820/,10.1186/s13020-025-01305-9,41580820,Targeting G-protein-coupled receptors and gut microbiota: Ge-Lian Qi-Shen decoction elevates GLP-1 to combat non-alcoholic fatty liver disease.,2026,Chinese medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41526984,literature,PubMed,41526984,https://pubmed.ncbi.nlm.nih.gov/41526984/,10.1186/s13578-025-01525-4,41526984,Combination of GLP-1 receptor agonist and Akkermansia muciniphila Akk11 reduces adiposity and ameliorates MASLD in T2D mice.,2026,Cell & bioscience,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41520055,literature,PubMed,41520055,https://pubmed.ncbi.nlm.nih.gov/41520055/,10.1038/s41366-025-01971-7,41520055,Insulin resistance modulates gut microbiota and incretin response remodeling after bariatric surgery in severe obesity.,2026,International journal of obesity (2005),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41499920,literature,PubMed,41499920,https://pubmed.ncbi.nlm.nih.gov/41499920/,10.1016/j.clnu.2025.106558,41499920,Gut microbiota composition and derived enterotypes are associated with ponderal status in preschool children. Childhood obesity risk assessment longitudinal study (CORALS) cohort.,2026,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41491927,literature,PubMed,41491927,https://pubmed.ncbi.nlm.nih.gov/41491927/,10.1186/s12866-025-04591-3,41491927,Maternal gestational diabetes mellitus leads to adverse growth patterns and disease risk in offspring in vivo: evidence from cross-generational effects on gut microbiota.,2026,BMC microbiology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41486934,literature,PubMed,41486934,https://pubmed.ncbi.nlm.nih.gov/41486934/,10.71150/jm.2511001,41486934,Synergistic anti-obesity effects of Bifidobacterium breve BR3 and Lactiplantibacillus plantarum LP3 via coordinated regulation of lipid metabolism and gut microbiota.,2025,"Journal of microbiology (Seoul, Korea)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41462628,literature,PubMed,41462628,https://pubmed.ncbi.nlm.nih.gov/41462628/,10.3390/antiox14121428,41462628,"Probiotic Lactobacillus reuteri Y7 Protects Against Blue Light-Induced Retinal Degeneration via Antioxidant Defense, Anti-Inflammatory Action, and Gut-Retina Axis Modulation.",2025,"Antioxidants (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41374064,literature,PubMed,41374064,https://pubmed.ncbi.nlm.nih.gov/41374064/,10.3390/nu17233774,41374064,Marine-Algal-Derived Postbiotics Modulating the Gut Microbiota-Adipose Tissue Axis in Obesity: A New Frontier.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41373754,literature,PubMed,41373754,https://pubmed.ncbi.nlm.nih.gov/41373754/,10.3390/ijms262311602,41373754,Akkermansia muciniphila in Metabolic Disease: Far from Perfect.,2025,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41365537,literature,PubMed,41365537,https://pubmed.ncbi.nlm.nih.gov/41365537/,10.4014/jmb.2509.09005,41365537,Oral Administration of Clostridium butyricum Alleviates High-Fat Diet-Induced Obesity in Mice by Modulating Gut Akkermansia muciniphila Abundance via Direct Growth Promotion.,2025,Journal of microbiology and biotechnology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41348832,literature,PubMed,41348832,https://pubmed.ncbi.nlm.nih.gov/41348832/,10.1371/journal.pone.0337760,41348832,"Human-derived fecal virome transplantation (FVT) reshapes the murine gut microbiota and virome, enhancing glucose regulation.",2025,PloS one,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
