evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
EUROPEPMC:41576942,literature,PubMed,41576942,https://europepmc.org/article/MED/41576942,10.1016/j.xcrm.2025.102573,41576942,"Gut microbiome and obesity care: Bridging dietary, surgical, and pharmacological interventions.",2026,Cell Rep Med,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:42072347,literature,PubMed,42072347,https://europepmc.org/article/MED/42072347,10.3390/biomedicines14040806,42072347,"The Interplay Between GLP-1-Based Therapies, the Gut Microbiome, and MASLD/MASH in Type 2 Diabetes Mellitus: A Narrative Review.",2026,Biomedicines,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41137026,literature,PubMed,41137026,https://europepmc.org/article/MED/41137026,10.1186/s12967-025-07149-z,41137026,Akkermansia muciniphila: a microbial guardian against oxidative stress-gut microbiota crosstalk and clinical prospects.,2025,J Transl Med,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41901128,literature,PubMed,41901128,https://europepmc.org/article/MED/41901128,10.3390/nu18060952,41901128,The Gut Microbiota: An Essential Component in Understanding Pediatric Obesity: A Narrative Review.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41200610,literature,PubMed,41200610,https://europepmc.org/article/MED/41200610,10.7759/cureus.95045,41200610,Gut Microbiota-Directed Interventions in Type 2 Diabetes: A Systematic Review of Clinical Outcomes and Complication Risk.,2025,Cureus,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:42197043,literature,PubMed,42197043,https://europepmc.org/article/MED/42197043,10.3390/nu18101583,42197043,Intermittent Fasting: Health Impacts and Therapeutic Potential.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41924306,literature,PubMed,41924306,https://europepmc.org/article/MED/41924306,10.1080/29933935.2026.2622259,41924306,"Oleoylethanolamide supplementation enriches Akkermansia muciniphila and modulates intestinal barrier function in adults with obesity: A randomized, double-blind, placebo-controlled trial.",2026,Gut Microbes Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41994099,literature,PubMed,41994099,https://europepmc.org/article/MED/41994099,10.3389/fnut.2026.1785186,41994099,Legume intake on gut microbiome and glycemia in type 2 diabetes management: narrative review.,2026,Front Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:42039766,literature,PubMed,42039766,https://europepmc.org/article/MED/42039766,10.1002/fsn3.71801,42039766,The Role of Gut Microbiome in Obesity and Weight Management: A Review of Current Evidence and Future Directions.,2026,Food Sci Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
EUROPEPMC:41754209,literature,PubMed,41754209,https://europepmc.org/article/MED/41754209,10.3390/nu18040691,41754209,The Role of Dietary Fibers in the Management of Type 2 Diabetes: A Synthesis of Current Evidence and Clinical Implications.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_supplement,2026-06-06
